Contract_One year,Contract_Two year,tenure,MonthlyCharges,Churn
0,0,-1.2395040756535771,-1.5140426349626388,0
0,0,-0.26164900502213034,0.5701331643095673,0
0,1,1.6125732136881425,1.6570956624945936,0
0,1,1.24587756220135,-1.4891123024354593,0
0,1,1.5718292524118322,-1.495760391109374,0
0,0,-0.8728084241667845,0.01169371570074667,0
1,0,-0.7505765403378537,-1.5007464576148097,0
0,1,-0.791320501614164,0.802816267896576,0
0,0,-1.076528230548336,-1.4824642137615447,0
0,0,-0.8728084241667845,0.34576017156495187,0
0,0,-0.5876006952326126,-0.2658639864351854,0
0,0,-1.2802480369298874,-0.9722234080386045,1
0,0,-0.01718523736426863,0.35573230457582355,0
1,0,-0.13941712119319946,-0.9705613858701257,0
0,0,-1.1987601143772668,-0.15118445681015957,0
0,0,-1.2395040756535771,1.0089070167879266,1
0,0,-0.791320501614164,1.0587676818422855,1
0,0,0.3495104141225239,-0.8126692798646555,0
0,0,-1.2802480369298874,-1.5273388123104679,0
0,0,-1.0357842692720256,-0.33068285100585193,0
1,0,0.797693988161937,-0.01656066116339038,0
0,1,0.512486259227765,-1.3345442407669466,0
0,1,1.5310852911355222,0.375676570597567,0
0,1,0.8384379494382472,-1.5323248788159036,0
1,0,1.2051336009250397,1.10198025822273,0
0,0,1.1236456783724194,0.974004551249875,0
0,0,-1.1987601143772668,0.5186104770867298,1
0,0,-0.38388088885106114,1.0072449946194475,0
0,0,-1.2802480369298874,-1.1118332701908096,1
1,0,1.4088534073065913,0.2510249079616695,0
0,0,-0.8320644628904743,0.829408622592234,1
0,1,1.5718292524118322,0.5950634968367469,0
1,0,-0.3023929662984406,-1.4924363467724167,0
0,0,-1.1172721918246462,-0.36558531654390336,0
1,0,-0.26164900502213034,-0.44037631412544187,0
1,0,-1.2802480369298874,-1.5007464576148097,0
1,0,1.5310852911355222,-0.6896796393972369,0
0,1,1.6125732136881425,1.635489374304371,0
1,0,1.1236456783724194,0.9839766842607471,1
0,0,-0.01718523736426863,1.183419344478183,0
0,0,-1.2802480369298874,-1.494098368940895,1
1,0,-0.7505765403378537,-0.3506271170275956,0
0,0,-0.791320501614164,0.5053142997389005,0
0,0,-1.076528230548336,1.4992035564891233,1
0,1,0.5532302205040753,0.4787219450432425,0
0,0,-0.7098325790615434,1.2149977656792768,1
0,0,0.4309983366751445,0.9806526399237896,0
0,1,0.2680224915699033,-0.498547090022194,0
0,0,-0.46536881140368175,-0.1578325454840742,1
0,0,1.0014137945434884,-0.3672473387123819,0
1,0,0.8384379494382472,0.952398263059653,0
0,0,-0.5876006952326126,0.7679138023585248,0
0,0,-1.2802480369298874,-0.1545085011471169,1
1,0,1.0421577558197987,-0.12459210211450154,0
0,1,1.5718292524118322,1.304746962777123,0
1,0,0.10504664646466222,1.1451928346031743,0
0,0,-1.1987601143772668,0.6947848269454648,0
1,0,0.22727853029359305,1.331339317472781,0
0,1,0.10504664646466222,0.14465548917903734,0
0,0,-1.0357842692720256,0.8526769329509349,1
0,1,0.5939741817803856,0.32082983903777235,0
0,0,-0.7505765403378537,-0.4769408018319716,0
0,0,-0.506112772679992,-0.15949456765255274,0
0,1,1.368109446030281,0.679826627429157,0
0,0,-0.7098325790615434,-1.5073945462887242,0
0,1,0.3902543753988342,-1.4641819699082799,0
0,0,-0.6283446565089229,0.4687498120323708,0
1,0,0.18653456901728277,1.3197051622934308,0
0,0,-0.8320644628904743,-0.5118432673700231,0
1,0,0.8384379494382472,0.978990617755311,1
0,1,1.1236456783724194,-1.322910085587596,0
0,0,-0.5876006952326126,-1.304627841734331,0
0,0,-1.2802480369298874,0.3357880385540801,1
0,0,-1.1987601143772668,0.17789593254861,0
0,0,-0.9542963467194051,0.1529656000214305,0
0,0,-1.2802480369298874,0.5136244105812937,1
1,0,0.9606698332671781,0.9424261300487813,0
0,0,-0.6283446565089229,0.13966942267360125,1
0,0,-0.8728084241667845,0.05158224774423349,1
0,0,-1.0357842692720256,0.1579516665268661,0
0,1,1.4903413298592119,-1.4824642137615447,0
0,0,-0.5468567339563023,0.7047569599563366,1
0,0,-1.1987601143772668,0.5152864327497723,1
0,1,0.8791819107145575,-1.4758161250876303,0
1,0,1.2051336009250397,-1.3644606397995618,0
0,0,-0.3431369275747509,0.856000977287892,1
0,0,1.2051336009250397,0.18786806555948168,0
0,0,-0.6283446565089229,0.03163798172249008,0
0,0,-0.9542963467194051,-1.336206262935425,0
0,1,1.2866215234776603,0.1479795335159944,0
0,0,-1.2395040756535771,0.3690284819236528,1
0,0,-1.2802480369298874,-0.6298468413320059,1
0,0,-0.6690886177852331,-0.4935610235167579,1
0,1,1.6125732136881425,-1.3345442407669466,0
1,0,-0.09867315991688919,0.8510149107824564,0
0,0,0.6754621043330061,1.1983775439944904,0
0,1,1.1643896396487294,0.35074623807038746,0
0,0,0.5939741817803856,0.7446454919998238,0
0,0,-0.506112772679992,-0.013236616826432828,0
0,0,0.06430268518835193,0.44880554601062694,1
0,1,1.5310852911355222,-1.3328822185984677,0
1,0,0.8791819107145575,1.3645797608423538,0
1,0,1.1643896396487294,1.1136144134020802,0
0,0,-1.1987601143772668,0.403930947461704,1
1,0,-0.791320501614164,-1.5073945462887242,0
0,0,-0.6690886177852331,1.0421474601574994,1
0,0,-1.1987601143772668,-0.2027071440329971,0
0,0,-0.3023929662984406,-1.4841262359300234,0
0,0,-0.09867315991688919,-0.009912572489475751,0
0,0,-0.46536881140368175,-1.2065685337940917,0
0,0,-1.2802480369298874,-0.648129085185271,1
0,0,-0.7098325790615434,-1.509056568457203,1
0,0,-0.38388088885106114,0.8526769329509349,0
0,0,0.512486259227765,1.3413114504836532,0
1,0,-0.3431369275747509,0.6100216963530546,0
0,0,-0.8728084241667845,0.8427047999400633,1
0,0,-1.2802480369298874,-0.6564391960276642,1
0,1,0.9606698332671781,1.2764925859129865,0
0,0,-1.2802480369298874,0.36570443758669524,1
0,0,-1.2802480369298874,-1.5073945462887242,0
0,0,-1.0357842692720256,0.4820459893801996,1
0,1,0.9199258719908678,0.7978302013911399,0
0,0,-1.2395040756535771,-1.1267914697071173,1
0,1,1.6125732136881425,0.7014329156193795,0
1,0,0.512486259227765,-1.0170980065875275,0
0,1,0.5939741817803856,-1.4841262359300234,0
1,0,0.5532302205040753,1.0122310611248837,1
0,0,-1.2395040756535771,-0.48192686833740767,0
0,0,-1.2395040756535771,0.5103003662443366,0
0,0,-0.8320644628904743,-0.45034844713631356,0
0,0,1.4495973685829016,0.8244225560867979,1
0,1,1.4903413298592119,1.010569038956405,0
1,0,0.9606698332671781,0.9972728616085759,0
0,0,-1.1580161531009565,0.5136244105812937,0
0,1,1.2866215234776603,0.375676570597567,0
1,0,1.082901717096109,1.5075136673315166,1
0,1,1.2051336009250397,1.6870120615272086,0
0,1,1.24587756220135,-1.3345442407669466,0
1,0,0.8384379494382472,-0.3722334052178177,0
0,0,-1.1172721918246462,-1.5073945462887242,0
0,0,0.6754621043330061,0.7778859353693965,0
0,1,1.2051336009250397,1.2083496770053626,0
0,1,0.9199258719908678,-0.2658639864351854,0
0,1,1.5718292524118322,1.1501789011086103,0
0,1,1.6125732136881425,-1.485788258098502,0
1,0,0.1457906077409725,-0.1362262572938518,0
1,0,-0.3023929662984406,-1.4575338812343652,0
0,1,1.6125732136881425,1.6637437511685078,0
1,0,0.1457906077409725,-1.5140426349626388,0
0,0,-1.2802480369298874,-0.06642132621774938,0
0,1,1.6125732136881425,1.3529456056630036,0
0,1,1.082901717096109,-1.494098368940895,0
0,0,-1.0357842692720256,0.8210985117498408,1
1,0,-1.2802480369298874,0.3091956838584216,0
0,0,-0.09867315991688919,1.419426492402149,0
0,1,1.2866215234776603,-1.504070501951767,0
1,0,1.24587756220135,0.1330213339996866,0
0,1,1.6125732136881425,0.653234272733499,0
0,0,-0.9950403079957154,0.3391120828910372,1
0,1,1.2051336009250397,0.6548962949019775,0
0,1,1.4088534073065913,1.5424161328695678,0
0,0,-1.076528230548336,-0.6664113290385358,1
0,1,1.5310852911355222,0.525258565760644,0
0,0,-0.506112772679992,0.5285826100976015,0
0,0,-1.1172721918246462,0.35905634891278065,0
1,0,-0.3431369275747509,-0.2392716317395271,0
0,0,-0.8728084241667845,-0.6896796393972369,1
0,1,1.6125732136881425,1.5224718668478239,0
0,1,1.368109446030281,-0.21932736571778344,0
0,1,0.512486259227765,0.5385547431084732,0
0,1,1.4903413298592119,-1.499084435446331,0
0,0,-0.7098325790615434,0.6914607826085073,1
0,0,-0.18016108246950976,-0.17445276716886055,0
1,0,1.5310852911355222,1.6870120615272086,1
1,0,0.1457906077409725,0.3573943267443021,0
0,0,-0.6690886177852331,0.72470122597808,1
0,0,-0.5876006952326126,0.6781646052606785,1
0,0,0.06430268518835193,1.0920081252118583,1
1,0,0.3902543753988342,-0.6547771738591854,0
1,0,0.6347181430566958,0.20448828724426804,0
0,0,0.5939741817803856,1.4875694013097727,1
1,0,0.2680224915699033,0.8227605339183194,1
0,1,-0.8728084241667845,-1.4591959034028439,0
0,0,-1.0357842692720256,-1.4907743246039378,0
0,0,-1.1987601143772668,-1.336206262935425,0
0,0,-0.9950403079957154,0.0632164029235842,0
0,0,-1.2802480369298874,-1.5073945462887242,1
1,0,-0.01718523736426863,0.9972728616085759,0
1,0,1.1236456783724194,0.034962026059447156,0
0,0,-0.9135523854430948,-1.4907743246039378,0
0,1,1.5718292524118322,-1.3345442407669466,0
0,0,-1.1580161531009565,-1.477478147256109,1
0,0,-1.2802480369298874,0.1479795335159944,1
1,0,0.4309983366751445,-0.45034844713631356,0
1,0,1.082901717096109,1.1535029454455674,1
0,0,-0.38388088885106114,-0.3506271170275956,0
0,1,1.6125732136881425,-1.509056568457203,0
1,0,-0.42462485012737144,-0.2841462302884502,0
0,0,-1.2802480369298874,-1.3179240190821602,0
0,1,1.4903413298592119,-1.3578125511256471,0
1,0,0.7162060656093164,-0.9772094745440403,0
0,0,-1.2802480369298874,-1.3162619969136813,1
0,0,-1.2395040756535771,-0.6581012181961428,1
0,0,-0.7098325790615434,0.35074623807038746,0
0,1,-0.05792919864057891,-1.4758161250876303,0
0,0,-1.2802480369298874,-1.4841262359300234,1
0,0,1.368109446030281,1.3363253839782172,1
0,0,-1.1987601143772668,-0.33566891751128775,1
0,1,-0.9950403079957154,-1.4891123024354593,0
1,0,1.2866215234776603,0.27429321832037046,0
0,0,-0.18016108246950976,-1.472492080750673,0
1,0,1.0014137945434884,1.1950534996575333,0
0,0,-0.7505765403378537,0.7463075141683023,1
0,1,-0.5468567339563023,-1.4907743246039378,0
0,0,-0.9135523854430948,0.503652277570422,1
0,0,0.7569500268856267,-0.5035331565276299,0
0,1,1.4088534073065913,0.028313937385533002,0
0,0,-0.8728084241667845,-1.4741541029191516,0
0,1,1.6125732136881425,-0.1279161464514586,0
1,0,1.368109446030281,-1.477478147256109,0
0,0,-0.5876006952326126,0.7828720018748321,1
0,0,-0.9542963467194051,-1.5057325241202457,0
0,0,-0.9542963467194051,0.34576017156495187,0
0,0,0.6347181430566958,1.5507262437119609,0
0,0,-0.9135523854430948,0.17789593254861,0
0,0,-0.9542963467194051,0.9956108394400973,1
0,0,-0.791320501614164,1.005582972450969,1
0,0,-1.1580161531009565,0.45379161251606304,1
0,0,-1.1580161531009565,0.17955795471708852,1
0,1,1.6125732136881425,0.9041996201737725,0
0,1,0.7569500268856267,0.6881367382715502,0
0,0,1.082901717096109,-0.7894009695059548,1
0,0,-0.9135523854430948,0.6914607826085073,1
0,0,1.1643896396487294,0.5767812529834819,0
1,0,0.8791819107145575,0.6515722505650204,0
0,0,0.02355872391204165,-0.1295781686199374,0
0,1,-0.22090504374582004,-1.4808021915930663,0
0,0,-1.2802480369298874,0.4787219450432425,1
0,0,-0.38388088885106114,1.0138930832933621,0
0,0,-1.2802480369298874,-1.494098368940895,0
0,1,0.512486259227765,0.6499102283965414,0
0,1,0.2680224915699033,-1.494098368940895,0
1,0,-1.1172721918246462,0.1729098660431739,1
0,1,1.6125732136881425,0.5817673194889176,0
0,0,1.0421577558197987,0.06654044726054129,0
0,1,1.5310852911355222,-0.6713973955439717,0
1,0,1.1643896396487294,1.1186004799075162,0
0,0,-1.2395040756535771,0.19617817640187488,0
1,0,0.5532302205040753,-1.3245721077560746,0
0,0,-1.2802480369298874,-0.4935610235167579,1
0,0,-0.42462485012737144,0.1479795335159944,1
0,1,0.6347181430566958,1.2532242755542855,0
0,1,1.2866215234776603,0.7230392038096014,0
0,1,1.6125732136881425,-1.346178395946297,0
0,0,-0.8320644628904743,-0.2143412992123476,0
0,0,0.06430268518835193,0.978990617755311,1
0,1,1.6125732136881425,0.13135931183120808,0
0,0,-0.13941712119319946,0.6981088712824219,0
1,0,0.02355872391204165,-1.485788258098502,0
0,0,-1.2802480369298874,-1.477478147256109,0
1,0,1.2051336009250397,1.5291199555217385,0
1,0,0.3495104141225239,0.2726311961518919,1
1,0,1.2866215234776603,1.1717851892988325,1
0,0,-1.1580161531009565,0.6000495633421824,0
0,0,-0.3431369275747509,0.6499102283965414,0
1,0,-0.7505765403378537,-1.504070501951767,0
0,0,-1.1987601143772668,-1.4907743246039378,0
0,0,-1.1580161531009565,1.1634750784564392,1
0,0,-0.5876006952326126,-0.9905056518918693,1
0,0,-0.9950403079957154,0.048258203407276413,0
0,1,0.10504664646466222,-1.3794188393158697,0
0,0,-1.2802480369298874,0.3723525262606099,1
0,1,1.368109446030281,-1.3129379525767242,0
0,1,-0.9950403079957154,-0.6730594177124505,0
1,0,1.5718292524118322,1.3064089849456015,0
0,0,0.4309983366751445,0.9224818640270374,0
0,0,-1.2395040756535771,0.9656944404074818,1
0,0,-0.13941712119319946,1.2183218100162343,0
0,0,-0.7098325790615434,0.6482482062280629,1
0,1,1.3273654847539706,0.9889627507661827,0
0,0,0.10504664646466222,1.0205411719672768,0
1,0,1.2866215234776603,1.1800953001412255,0
0,1,1.0421577558197987,-0.30907656281562973,0
0,0,-0.5876006952326126,-0.4968850678537152,0
0,0,1.4088534073065913,0.8227605339183194,0
0,1,1.24587756220135,-1.5173666792995961,0
0,0,1.1236456783724194,1.1634750784564392,0
0,0,-0.9542963467194051,0.6515722505650204,1
0,1,1.5310852911355222,1.603910953103277,0
0,0,-0.7098325790615434,1.2066876548368837,1
1,0,0.6347181430566958,-1.4907743246039378,0
0,0,-0.8320644628904743,0.31085770602690066,0
1,0,1.5718292524118322,0.9041996201737725,0
0,0,0.4717422979514547,0.3008855730160285,0
0,0,-1.2802480369298874,-0.4769408018319716,1
0,1,0.512486259227765,-1.3411923294408608,0
1,0,-0.38388088885106114,-1.3295581742615106,0
1,0,0.4309983366751445,0.0017215826898744927,0
0,0,0.10504664646466222,-1.4641819699082799,0
0,0,-0.9542963467194051,0.1380074005051227,0
0,0,-0.8320644628904743,1.1684611449618754,1
0,0,1.3273654847539706,1.4825833348043371,0
0,0,-1.2395040756535771,0.8842553541520292,1
0,0,-0.22090504374582004,-0.525139444717852,0
1,0,0.3087664528462136,-0.4835888905058862,0
0,0,-1.1172721918246462,0.3573943267443021,1
1,0,-0.9950403079957154,-1.4924363467724167,0
1,0,1.0421577558197987,1.0969941917172938,0
1,0,0.797693988161937,1.1800953001412255,0
0,0,-1.1987601143772668,-0.29910442980475804,0
0,1,0.3495104141225239,1.5407541107010891,0
0,0,-0.506112772679992,1.1219245242444733,0
0,0,-1.2802480369298874,-0.49023697917980086,0
0,0,-1.1580161531009565,0.5319066544345585,1
0,0,-0.38388088885106114,-1.4608579255713225,0
0,0,-1.076528230548336,-1.5057325241202457,0
0,0,-0.9950403079957154,-1.5107185906256815,0
0,0,-0.5876006952326126,0.15628964435838757,0
0,0,0.797693988161937,-0.5317875333917667,0
0,0,-0.05792919864057891,0.9873007285977041,0
0,0,-0.13941712119319946,-1.4675060142452372,0
0,1,0.1457906077409725,1.3712278495162684,0
0,0,-0.6690886177852331,1.1701231671303538,1
1,0,0.3902543753988342,1.4460188470978068,0
0,0,-1.2802480369298874,-1.4708300585821945,1
0,1,1.1236456783724194,1.1584890119510036,0
0,0,-1.1172721918246462,0.6814886495976356,1
0,0,-0.42462485012737144,1.033837349315106,0
1,0,0.1457906077409725,-1.4891123024354593,0
0,0,-1.1580161531009565,0.18620604339100316,1
0,0,-0.9542963467194051,0.005045627026832042,0
0,0,-1.2802480369298874,0.325815905543208,0
0,0,-0.8320644628904743,-0.5184913560439374,0
1,0,-0.38388088885106114,0.2975615286790714,0
1,0,1.2051336009250397,0.9141717531846443,0
0,0,0.18653456901728277,1.1302346350868666,1
0,0,-0.9950403079957154,-1.5157046571311175,0
0,0,-0.05792919864057891,0.7928441348857043,0
0,0,-0.791320501614164,0.3191678168692938,1
0,0,-0.3431369275747509,1.128572612918388,1
0,0,0.512486259227765,1.0354993714835847,0
0,1,1.4903413298592119,1.3496215613260465,0
0,0,-1.2395040756535771,-1.4808021915930663,0
1,0,1.1643896396487294,1.3695658273477898,1
0,0,0.3495104141225239,1.3263532509673455,1
1,0,0.4717422979514547,-0.5234774225493735,0
1,0,0.2680224915699033,-0.9722234080386045,0
0,1,1.6125732136881425,0.010031693532267658,0
0,0,-0.791320501614164,1.0654157705161997,0
1,0,0.7569500268856267,0.16459975520078074,0
0,1,1.5718292524118322,1.143530812434696,0
0,0,-0.42462485012737144,1.0604297040107642,1
0,0,-1.2395040756535771,-0.3240347623319375,1
1,0,0.9606698332671781,1.3961581820434479,0
0,0,-1.2802480369298874,-0.45034844713631356,0
1,0,-0.38388088885106114,-0.23428556523409125,0
1,0,1.368109446030281,0.20116424290731047,0
0,0,-1.2802480369298874,-1.504070501951767,0
0,0,-0.5468567339563023,0.7778859353693965,1
0,0,-0.8728084241667845,0.4886940780541142,0
1,0,-0.9950403079957154,-1.4974224132778524,1
0,0,0.797693988161937,1.1086283468966447,0
0,0,-1.1987601143772668,-1.4808021915930663,0
0,0,0.7569500268856267,0.47705992287476395,0
0,0,-0.7098325790615434,0.36071837108125965,1
0,0,1.2866215234776603,0.978990617755311,0
0,0,0.18653456901728277,-0.8176553463700914,0
0,1,-0.791320501614164,-1.4907743246039378,0
1,0,0.6754621043330061,-0.3140626293210656,0
1,0,0.512486259227765,1.2415901203749353,0
0,0,-0.5876006952326126,0.20947435374970363,0
0,0,-1.2802480369298874,0.32913994988016554,1
0,1,1.4495973685829016,-0.3556131835330314,0
0,1,0.8791819107145575,-1.5007464576148097,0
0,0,-0.38388088885106114,0.7861960462117896,0
0,0,-0.6283446565089229,0.3939588144508323,1
0,1,1.5718292524118322,0.5186104770867298,0
0,1,1.4088534073065913,-1.5140426349626388,0
0,0,-0.7505765403378537,0.6648684279128493,0
0,0,-1.2802480369298874,-1.296317730891938,1
0,1,1.24587756220135,-1.5057325241202457,0
1,0,0.3495104141225239,0.126373245325772,0
0,0,-0.6283446565089229,0.9241438861955159,0
1,0,0.9606698332671781,1.1884054109836186,0
0,0,-1.1172721918246462,-1.4708300585821945,0
0,0,-1.2395040756535771,-0.737878282283117,1
0,0,-1.1987601143772668,-1.5024084797832884,0
1,0,0.18653456901728277,0.08814673545076371,0
0,0,-0.13941712119319946,0.13468335616816515,1
0,0,-0.9950403079957154,-0.7062998610820231,0
0,0,1.24587756220135,1.4975415343206444,0
0,0,-1.0357842692720256,-1.4675060142452372,0
0,0,-1.1987601143772668,1.0172171276303197,0
0,1,1.6125732136881425,-1.4558718590658866,0
0,0,-0.5468567339563023,-0.28580825245692876,0
0,1,1.082901717096109,-1.5422970118267756,0
0,0,-1.2395040756535771,0.8377187334346272,1
0,0,0.10504664646466222,-1.2979797530604165,0
0,0,-0.7505765403378537,-1.5024084797832884,0
0,0,-0.7505765403378537,0.35074623807038746,1
0,1,1.4903413298592119,-1.495760391109374,0
0,0,-1.0357842692720256,-0.019884705500347457,0
0,1,1.4903413298592119,0.36404241541821675,0
0,1,1.6125732136881425,0.47041183420084937,0
0,0,-0.9950403079957154,1.1983775439944904,1
0,0,-1.1580161531009565,-0.48192686833740767,0
0,0,1.24587756220135,0.5152864327497723,0
0,1,1.6125732136881425,-1.494098368940895,0
0,1,0.5532302205040753,-1.4525478147289292,0
0,0,-1.1172721918246462,0.17124784387469535,1
0,0,-0.09867315991688919,-0.4918990013482794,0
0,1,1.24587756220135,1.328015273135824,0
0,1,1.1236456783724194,-1.494098368940895,0
1,0,1.24587756220135,1.419426492402149,1
0,0,-0.3023929662984406,0.7014329156193795,0
0,0,-1.2802480369298874,-0.6298468413320059,1
0,0,-1.076528230548336,0.5319066544345585,0
0,1,-0.42462485012737144,-1.3145999747452028,0
0,1,-0.05792919864057891,0.5235965435921655,0
0,0,0.2680224915699033,0.5551749647932596,0
0,0,-0.26164900502213034,-1.4591959034028439,0
1,0,0.8384379494382472,1.3728898716847469,1
0,0,-1.2802480369298874,0.8942274871629008,1
0,0,-0.8320644628904743,0.08149864677684908,0
0,0,-0.6690886177852331,1.0238652163042339,1
0,0,-1.2395040756535771,-1.477478147256109,0
1,0,0.2680224915699033,-0.6564391960276642,0
0,0,-1.2802480369298874,0.3374500607225587,1
0,0,-1.0357842692720256,-1.0021398070712197,0
0,0,-1.1580161531009565,0.15130357785295148,0
0,0,-0.9135523854430948,1.0155551054618408,1
0,0,0.9199258719908678,0.5568369869617381,0
0,1,1.6125732136881425,0.35240826023886646,0
0,0,-0.9135523854430948,0.09978089063011394,0
0,0,-0.8728084241667845,1.5490642215434824,0
0,0,-0.7098325790615434,-0.6148886418156984,0
0,1,-0.38388088885106114,-1.4758161250876303,0
0,0,-1.2802480369298874,-1.4874502802669807,0
0,0,-1.1987601143772668,-0.6581012181961428,1
1,0,0.5939741817803856,1.0404854379890203,0
1,0,-0.7098325790615434,-1.5007464576148097,0
0,0,1.368109446030281,1.1535029454455674,1
1,0,1.4495973685829016,-0.13788827946233057,0
1,0,-0.6283446565089229,1.123586546412952,1
0,0,-1.0357842692720256,-0.17611478933733907,1
0,0,-0.8320644628904743,0.5202724992552084,1
1,0,-0.46536881140368175,0.22941861977144754,0
0,0,-0.46536881140368175,-0.9572652085222967,0
1,0,0.9606698332671781,0.013355737869225209,0
0,0,-1.076528230548336,-0.5268014668863306,0
0,1,1.3273654847539706,-0.37555744955477505,0
1,0,0.3902543753988342,0.5202724992552084,0
0,1,1.4495973685829016,1.4709491796249863,0
0,1,0.6347181430566958,-1.2796975092071516,0
1,0,0.7162060656093164,1.3961581820434479,0
0,0,-1.0357842692720256,0.005045627026832042,0
0,1,1.24587756220135,-1.5107185906256815,0
0,0,-0.6283446565089229,-1.4525478147289292,0
0,0,0.3902543753988342,0.43717139083127665,1
0,0,-1.1580161531009565,-1.5273388123104679,0
0,1,1.2051336009250397,-1.2896696422180234,0
0,0,-1.2395040756535771,0.32913994988016554,1
0,0,-1.2395040756535771,0.18454402122252414,0
0,1,0.6347181430566958,1.0670777926846788,0
0,1,-0.22090504374582004,-1.504070501951767,0
0,1,1.5310852911355222,0.5186104770867298,0
0,0,-1.2802480369298874,0.7978302013911399,1
1,0,0.5532302205040753,0.9922867951031402,0
0,0,-0.09867315991688919,0.8460288442770204,1
0,0,-0.7098325790615434,-0.0049265059840396625,1
1,0,1.4903413298592119,1.02885128280967,0
0,1,1.3273654847539706,-1.504070501951767,0
0,1,1.6125732136881425,1.3064089849456015,0
0,0,-0.791320501614164,0.8061403122335331,1
1,0,-0.6283446565089229,-1.485788258098502,0
1,0,0.7569500268856267,1.554050288048918,0
0,1,0.7569500268856267,-0.1428743459677664,0
0,1,1.6125732136881425,0.8692971546357213,0
1,0,1.4088534073065913,0.7512935806737384,1
0,0,0.06430268518835193,-1.499084435446331,0
0,1,1.4088534073065913,-0.46032058014718524,0
1,0,0.6754621043330061,-1.4874502802669807,0
0,1,0.8384379494382472,-1.509056568457203,0
0,0,-0.22090504374582004,-0.17777681150581762,0
0,0,-0.38388088885106114,0.9956108394400973,1
0,1,1.4903413298592119,0.5551749647932596,0
0,0,-1.2395040756535771,-1.1882862899408269,0
0,0,0.10504664646466222,0.7197151594726443,1
1,0,0.5532302205040753,0.1928541320649173,0
0,1,0.8791819107145575,1.0770499256955504,0
1,0,0.9606698332671781,1.1119523912336016,1
0,0,-0.9542963467194051,0.36404241541821675,1
0,0,-0.506112772679992,-0.18608692234821078,0
0,0,-0.8728084241667845,0.3690284819236528,0
0,0,-0.09867315991688919,0.8393807556031058,0
0,1,1.4495973685829016,0.20448828724426804,0
0,0,0.22727853029359305,1.2565483198912426,0
0,0,-0.6283446565089229,0.6831506717661141,1
1,0,0.6347181430566958,1.3728898716847469,1
0,0,-1.2802480369298874,-0.69798975023963,0
0,1,1.24587756220135,-0.1927350110221254,0
1,0,-1.1987601143772668,0.17124784387469535,0
1,0,0.6347181430566958,-1.344516373777818,0
1,0,1.368109446030281,-1.1749901125929976,0
0,1,1.4495973685829016,0.6515722505650204,0
0,0,-0.6283446565089229,-0.6564391960276642,1
1,0,-1.0357842692720256,-1.4675060142452372,0
0,1,1.6125732136881425,0.7413214476628662,0
0,0,-0.13941712119319946,-1.494098368940895,0
0,0,0.18653456901728277,0.8493528886139774,0
0,0,0.06430268518835193,1.4958795121521657,1
0,0,0.3902543753988342,0.6598823614074136,1
1,0,1.082901717096109,0.023327870880096913,0
0,0,-0.8728084241667845,0.4886940780541142,1
0,0,1.1236456783724194,0.5368927209399946,0
0,0,-0.22090504374582004,-0.28747027462540753,0
0,0,-1.2802480369298874,0.6981088712824219,1
0,0,-1.2802480369298874,0.47539790070628496,1
0,0,-0.6283446565089229,-1.010449917913613,0
0,1,1.0421577558197987,-1.4641819699082799,0
1,0,-1.2802480369298874,-1.5290008344789465,0
0,0,-1.1987601143772668,-0.6813695285548437,1
0,0,0.8384379494382472,0.8643110881302852,0
0,0,0.10504664646466222,-1.3029658195658524,0
0,0,0.7162060656093164,1.3679038051793113,1
0,1,1.4495973685829016,0.19950222073883195,0
0,0,0.5939741817803856,-1.3096139082397669,0
0,0,1.3273654847539706,1.4626390687825932,0
0,0,-1.1172721918246462,0.16459975520078074,1
0,0,0.7569500268856267,0.9922867951031402,1
0,0,0.5532302205040753,1.0388234158205416,1
0,0,-0.9542963467194051,0.40060690312474645,0
0,1,-0.9950403079957154,-1.4808021915930663,0
1,0,-0.7505765403378537,-1.3295581742615106,0
0,0,0.512486259227765,1.6903361058641662,0
0,0,-0.9950403079957154,0.325815905543208,0
0,0,-1.2802480369298874,-0.48691293484284354,1
1,0,1.368109446030281,1.2748305637445079,0
0,1,1.6125732136881425,0.24271479711927632,0
0,0,0.3495104141225239,1.622193196956542,1
0,1,-0.38388088885106114,-1.3195860412506386,0
0,0,-0.13941712119319946,0.4687498120323708,1
0,0,-1.1580161531009565,0.5103003662443366,0
0,1,-1.076528230548336,-1.3096139082397669,0
1,0,1.4088534073065913,1.3496215613260465,0
0,0,-1.0357842692720256,-0.6331708856689632,0
1,0,0.9606698332671781,-1.3411923294408608,0
0,1,1.6125732136881425,-1.322910085587596,0
0,1,1.6125732136881425,0.679826627429157,0
0,1,-0.38388088885106114,-1.5024084797832884,0
0,0,0.10504664646466222,-0.48691293484284354,0
0,0,-0.22090504374582004,0.19119210989643878,0
0,0,-0.26164900502213034,-0.1578325454840742,1
1,0,-0.8320644628904743,-1.2763734648701943,0
0,1,0.3087664528462136,-1.4841262359300234,0
0,0,-1.0357842692720256,-0.19772107752756127,0
0,0,1.5310852911355222,1.0886840808749008,0
0,1,1.1236456783724194,-1.5007464576148097,0
1,0,0.2680224915699033,-1.3145999747452028,0
0,1,1.6125732136881425,1.650447573820679,0
0,0,-1.2802480369298874,-1.000477784902741,1
1,0,0.8791819107145575,0.19617817640187488,0
0,0,-1.1987601143772668,0.6814886495976356,1
0,1,1.24587756220135,0.3573943267443021,0
0,1,1.5718292524118322,0.6648684279128493,0
